Order ID,Order Date,Product Name,Category,Region,Customer ID,Quantity,Unit Price,column K,column L,Status,Sales Representative,,,,Metric,Value,,status,count
ORD-10623-2025-CA,2025-02-22,Laptop,Electronics,East,CUST-4207,1,$513.00,513,High Value,Shipped,Frank,,,,,,,,
ORD-10392-2025-AZ,2024-11-07,Gaming Headset,Gaming,East,CUST-5939,5,$102.00,510,High Value,Pending,Alice,,,,,,,,
ORD-10422-2025-CA,2024-06-07,SSD Drive,Networking,South,CUST-8266,3,$170.00,510,High Value,Shipped,David,,,,,,,,
ORD-10717-2025-CA,2025-05-13,External HDD,Networking,South,CUST-9146,5,$102.00,510,High Value,Shipped,Charlie,,,,,,,,
ORD-10950-2025-AZ,2024-06-29,External HDD,Accessories,South,CUST-6092,3,$169.00,507,High Value,Shipped,Eve,,,,,,,,
ORD-10735-2025-AZ,2024-10-21,SSD Drive,Peripherals,South,CUST-3192,2,$253.00,506,High Value,Shipped,Bob,,,,,,,,
ORD-10231-2025-TX,2024-07-20,Webcam,Peripherals,Central,CUST-1134,5,$101.00,505,High Value,Shipped,Eve,,,,,,,,
ORD-10888-2025-AZ,2024-04-16,External HDD,Peripherals,South,CUST-6741,3,$168.00,504,High Value,Cancelled,Eve,,,,,,,,
ORD-10022-2025-TX,2024-12-25,External HDD,Peripherals,West,CUST-8999,2,$251.00,502,High Value,Pending,Alice,,,,,,,,
ORD-10979-2025-AZ,2025-05-29,Gaming Headset,Gaming,Central,CUST-3473,2,$250.00,500,High Value,Shipped,Charlie,,,,,,,,
ORD-10870-2025-TX,2025-02-14,Gaming Headset,Gaming,Central,CUST-5787,3,$166.00,498,High Value,Shipped,David,,,,,,,,
ORD-10194-2025-TX,2024-12-25,Mouse,Peripherals,East,CUST-5200,4,$124.00,496,Standard Value,Shipped,Bob,,,,,,,,
ORD-10091-2025-AZ,2025-04-06,Printer,Electronics,East,CUST-7134,1,$495.00,495,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10169-2025-TX,2024-02-17,Webcam,Peripherals,South,CUST-7575,5,$99.00,495,Standard Value,Shipped,Frank,,,,,,,,
ORD-10116-2025-CA,2025-03-31,SSD Drive,Accessories,Central,CUST-4461,2,$244.00,488,Standard Value,Shipped,Eve,,,,,,,,
ORD-10636-2025-TX,2024-01-20,Mouse,Peripherals,North,CUST-3115,4,$122.00,488,Standard Value,Shipped,Bob,,,,,,,,
ORD-10947-2025-TX,2024-06-06,Gaming Headset,Gaming,East,CUST-1453,2,$242.00,484,Standard Value,Cancelled,Frank,,,,,,,,
ORD-10513-2025-AZ,2025-04-05,Keyboard,Peripherals,South,CUST-9544,5,$96.00,480,Standard Value,Shipped,Alice,,,,,,,,
ORD-10588-2025-CA,2024-07-13,SSD Drive,Electronics,West,CUST-6406,3,$160.00,480,Standard Value,Shipped,Bob,,,,,,,,
ORD-10687-2025-AZ,2024-04-06,Gaming Headset,Gaming,East,CUST-6693,3,$160.00,480,Standard Value,Cancelled,David,,,,,,,,
ORD-10338-2025-CA,2024-03-13,Gaming Headset,Gaming,Central,CUST-2942,3,$157.00,471,Standard Value,Shipped,Alice,,,,,,,,
ORD-10285-2025-CA,2025-06-23,Mouse,Peripherals,South,CUST-7347,5,$94.00,470,Standard Value,Cancelled,Bob,,,,,,,,
ORD-10304-2025-CA,2025-05-12,Webcam,Peripherals,North,CUST-2125,5,$94.00,470,Standard Value,Shipped,Eve,,,,,,,,
ORD-10558-2025-AZ,2024-09-07,Monitor,Electronics,North,CUST-6080,1,$467.00,467,Standard Value,Shipped,Bob,,,,,,,,
ORD-10686-2025-TX,2024-11-03,SSD Drive,Peripherals,West,CUST-6595,5,$93.00,465,Standard Value,Cancelled,Eve,,,,,,,,
ORD-10060-2025-TX,2024-03-09,Webcam,Peripherals,East,CUST-4238,4,$116.00,464,Standard Value,Shipped,Eve,,,,,,,,
ORD-10862-2025-AZ,2024-05-16,External HDD,Accessories,East,CUST-6272,2,$229.00,458,Standard Value,Shipped,Frank,,,,,,,,
ORD-10263-2025-AZ,2025-05-26,Keyboard,Peripherals,East,CUST-5481,4,$114.00,456,Standard Value,Pending,David,,,,,,,,
ORD-10973-2025-CA,2025-01-19,Laptop,Electronics,East,CUST-1829,1,$453.00,453,Standard Value,Pending,Frank,,,,,,,,
ORD-10808-2025-CA,2024-06-06,Keyboard,Peripherals,West,CUST-8542,4,$113.00,452,Standard Value,Shipped,David,,,,,,,,
ORD-10425-2025-AZ,2025-02-18,Webcam,Peripherals,Central,CUST-8274,5,$90.00,450,Standard Value,Pending,Frank,,,,,,,,
ORD-10506-2025-AZ,2025-03-22,External HDD,Gaming,Central,CUST-3392,5,$90.00,450,Standard Value,Shipped,Bob,,,,,,,,
ORD-10293-2025-CA,2024-03-09,External HDD,Networking,North,CUST-1852,5,$89.00,445,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10333-2025-TX,2025-06-18,Mouse,Peripherals,Central,CUST-3698,4,$111.00,444,Standard Value,Cancelled,Charlie,,,,,,,,
ORD-10552-2025-TX,2025-04-03,SSD Drive,Gaming,South,CUST-6457,2,$222.00,444,Standard Value,Shipped,David,,,,,,,,
ORD-10716-2025-TX,2024-07-19,Mouse,Peripherals,South,CUST-6583,3,$148.00,444,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10850-2025-AZ,2025-04-16,Gaming Headset,Gaming,East,CUST-5315,2,$222.00,444,Standard Value,Cancelled,Frank,,,,,,,,
ORD-10966-2025-AZ,2024-11-17,Keyboard,Peripherals,South,CUST-4238,3,$147.00,441,Standard Value,Shipped,Alice,,,,,,,,
ORD-10277-2025-TX,2024-03-11,External HDD,Storage,East,CUST-8632,2,$219.00,438,Standard Value,Shipped,Alice,,,,,,,,
ORD-10741-2025-AZ,2025-06-19,Gaming Headset,Gaming,North,CUST-7708,3,$146.00,438,Standard Value,Shipped,David,,,,,,,,
ORD-10139-2025-AZ,2024-04-17,SSD Drive,Accessories,Central,CUST-4342,5,$87.00,435,Standard Value,Pending,Frank,,,,,,,,
ORD-10462-2025-CA,2024-05-02,Gaming Headset,Gaming,South,CUST-3420,3,$145.00,435,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10312-2025-TX,2024-02-24,Webcam,Peripherals,Central,CUST-4476,4,$108.00,432,Standard Value,Cancelled,David,,,,,,,,
ORD-10351-2025-TX,2025-05-07,External HDD,Networking,East,CUST-5274,3,$144.00,432,Standard Value,Shipped,Alice,,,,,,,,
ORD-10834-2025-AZ,2025-03-15,Gaming Headset,Gaming,North,CUST-5000,2,$216.00,432,Standard Value,Shipped,Frank,,,,,,,,
ORD-10848-2025-AZ,2024-07-06,Gaming Headset,Gaming,West,CUST-1242,4,$108.00,432,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10404-2025-AZ,2024-05-25,Webcam,Peripherals,West,CUST-4580,5,$85.00,425,Standard Value,Shipped,Alice,,,,,,,,
ORD-10503-2025-CA,2024-11-22,Gaming Headset,Gaming,North,CUST-1023,2,$212.00,424,Standard Value,Shipped,Bob,,,,,,,,
ORD-10786-2025-TX,2025-04-04,Mouse,Peripherals,East,CUST-7591,3,$141.00,423,Standard Value,Cancelled,Frank,,,,,,,,
ORD-10899-2025-AZ,2025-01-11,Keyboard,Peripherals,East,CUST-8657,3,$141.00,423,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10643-2025-CA,2024-08-18,External HDD,Accessories,Central,CUST-8437,2,$211.00,422,Standard Value,Pending,Frank,,,,,,,,
ORD-10329-2025-CA,2025-05-18,Keyboard,Peripherals,South,CUST-6224,3,$139.00,417,Standard Value,Shipped,Frank,,,,,,,,
ORD-10505-2025-TX,2025-01-08,Monitor,Electronics,North,CUST-9173,1,$416.00,416,Standard Value,Pending,Alice,,,,,,,,
ORD-10343-2025-AZ,2024-04-27,Router,Electronics,West,CUST-8423,1,$415.00,415,Standard Value,Cancelled,David,,,,,,,,
ORD-10604-2025-AZ,2024-01-11,Gaming Headset,Gaming,North,CUST-8719,3,$138.00,414,Standard Value,Cancelled,David,,,,,,,,
ORD-10395-2025-AZ,2025-05-22,Webcam,Peripherals,East,CUST-7907,5,$82.00,410,Standard Value,Pending,Alice,,,,,,,,
ORD-10080-2025-CA,2024-12-11,Gaming Headset,Gaming,South,CUST-3434,2,$204.00,408,Standard Value,Cancelled,Eve,,,,,,,,
ORD-10436-2025-AZ,2024-02-28,Keyboard,Peripherals,Central,CUST-4729,4,$102.00,408,Standard Value,Cancelled,Alice,,,,,,,,
ORD-10420-2025-TX,2024-05-12,Keyboard,Peripherals,North,CUST-4505,4,$101.00,404,Standard Value,Shipped,Alice,,,,,,,,
ORD-10449-2025-AZ,2024-02-14,Webcam,Peripherals,East,CUST-5608,4,$101.00,404,Standard Value,Shipped,David,,,,,,,,
ORD-10753-2025-TX,2024-08-27,Webcam,Peripherals,West,CUST-4848,4,$101.00,404,Standard Value,Cancelled,Alice,,,,,,,,
ORD-10459-2025-CA,2024-08-06,Mouse,Peripherals,South,CUST-2335,3,$134.00,402,Standard Value,Shipped,David,,,,,,,,
ORD-10529-2025-AZ,2025-04-20,Gaming Headset,Gaming,North,CUST-8382,3,$134.00,402,Standard Value,Cancelled,Frank,,,,,,,,
ORD-10030-2025-CA,2024-11-03,Gaming Headset,Gaming,Central,CUST-6043,2,$200.00,400,Standard Value,Shipped,Alice,,,,,,,,
ORD-10610-2025-TX,2024-06-27,Monitor,Electronics,North,CUST-8083,1,$400.00,400,Standard Value,Pending,Frank,,,,,,,,
ORD-10233-2025-TX,2024-04-24,Gaming Headset,Gaming,East,CUST-7760,3,$133.00,399,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10066-2025-CA,2024-08-21,Keyboard,Peripherals,South,CUST-3432,4,$99.00,396,Standard Value,Pending,Frank,,,,,,,,
ORD-10573-2025-CA,2025-03-14,Gaming Headset,Gaming,Central,CUST-4238,3,$131.00,393,Standard Value,Shipped,Alice,,,,,,,,
ORD-10119-2025-CA,2024-02-16,Gaming Headset,Gaming,West,CUST-2768,2,$196.00,392,Standard Value,Shipped,Eve,,,,,,,,
ORD-10206-2025-CA,2024-11-05,External HDD,Networking,South,CUST-9673,5,$78.00,390,Standard Value,Pending,Bob,,,,,,,,
ORD-10994-2025-CA,2024-08-16,Keyboard,Peripherals,South,CUST-6693,4,$97.00,388,Standard Value,Shipped,David,,,,,,,,
ORD-10209-2025-TX,2025-01-08,External HDD,Networking,West,CUST-3256,2,$193.00,386,Standard Value,Pending,Eve,,,,,,,,
ORD-10641-2025-AZ,2024-03-21,Webcam,Peripherals,North,CUST-7299,5,$77.00,385,Standard Value,Pending,Charlie,,,,,,,,
ORD-10305-2025-CA,2024-07-12,Gaming Headset,Gaming,West,CUST-7051,4,$96.00,384,Standard Value,Shipped,Bob,,,,,,,,
ORD-10313-2025-CA,2025-01-10,Webcam,Peripherals,West,CUST-3144,3,$128.00,384,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10652-2025-AZ,2025-04-16,SSD Drive,Gaming,North,CUST-5141,2,$190.00,380,Standard Value,Shipped,David,,,,,,,,
ORD-10878-2025-CA,2024-10-20,External HDD,Peripherals,East,CUST-4258,2,$189.00,378,Standard Value,Shipped,Bob,,,,,,,,
ORD-10015-2025-TX,2024-11-10,Mouse,Peripherals,East,CUST-2065,5,$75.00,375,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10718-2025-AZ,2024-11-20,External HDD,Accessories,South,CUST-6216,2,$187.00,374,Standard Value,Shipped,Eve,,,,,,,,
ORD-10163-2025-TX,2025-02-09,SSD Drive,Electronics,East,CUST-6248,2,$185.00,370,Standard Value,Pending,Charlie,,,,,,,,
ORD-10270-2025-CA,2024-05-22,Gaming Headset,Gaming,South,CUST-2222,3,$123.00,369,Standard Value,Pending,Charlie,,,,,,,,
ORD-10965-2025-TX,2025-04-02,Webcam,Peripherals,East,CUST-1419,3,$121.00,363,Standard Value,Pending,Frank,,,,,,,,
ORD-10195-2025-CA,2024-12-18,Keyboard,Peripherals,East,CUST-8740,3,$120.00,360,Standard Value,Shipped,David,,,,,,,,
ORD-10896-2025-CA,2025-01-01,Keyboard,Peripherals,Central,CUST-1218,5,$72.00,360,Standard Value,Pending,Alice,,,,,,,,
ORD-10726-2025-CA,2025-06-22,SSD Drive,Storage,Central,CUST-8863,3,$119.00,357,Standard Value,Shipped,David,,,,,,,,
ORD-10967-2025-TX,2025-05-17,Webcam,Peripherals,West,CUST-9424,3,$119.00,357,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10063-2025-TX,2024-12-23,Webcam,Peripherals,North,CUST-1659,3,$117.00,351,Standard Value,Cancelled,Bob,,,,,,,,
ORD-10630-2025-TX,2024-08-19,Webcam,Peripherals,Central,CUST-7052,3,$114.00,342,Standard Value,Pending,Eve,,,,,,,,
ORD-10090-2025-TX,2024-12-02,Keyboard,Peripherals,East,CUST-8221,4,$85.00,340,Standard Value,Cancelled,David,,,,,,,,
ORD-10765-2025-TX,2025-01-03,External HDD,Electronics,West,CUST-3745,4,$85.00,340,Standard Value,Cancelled,Eve,,,,,,,,
ORD-10244-2025-CA,2024-05-06,Keyboard,Peripherals,South,CUST-8348,3,$113.00,339,Standard Value,Shipped,Frank,,,,,,,,
ORD-10153-2025-CA,2024-11-04,Keyboard,Peripherals,Central,CUST-6055,3,$112.00,336,Standard Value,Shipped,Bob,,,,,,,,
ORD-10191-2025-AZ,2025-02-17,External HDD,Electronics,South,CUST-1323,3,$112.00,336,Standard Value,Shipped,Bob,,,,,,,,
ORD-10585-2025-CA,2024-01-13,Webcam,Peripherals,West,CUST-9375,3,$112.00,336,Standard Value,Shipped,David,,,,,,,,
ORD-10744-2025-AZ,2024-05-11,Gaming Headset,Gaming,Central,CUST-6939,3,$112.00,336,Standard Value,Cancelled,Bob,,,,,,,,
ORD-10934-2025-TX,2024-03-05,SSD Drive,Networking,West,CUST-4312,4,$84.00,336,Standard Value,Shipped,Bob,,,,,,,,
ORD-10587-2025-TX,2024-07-23,Keyboard,Peripherals,West,CUST-1604,3,$111.00,333,Standard Value,Shipped,David,,,,,,,,
ORD-10781-2025-TX,2025-04-27,Webcam,Peripherals,West,CUST-9668,4,$83.00,332,Standard Value,Shipped,Alice,,,,,,,,
ORD-10166-2025-TX,2024-06-14,External HDD,Gaming,North,CUST-6092,3,$110.00,330,Standard Value,Shipped,Frank,,,,,,,,
ORD-10364-2025-AZ,2024-12-27,Mouse,Peripherals,Central,CUST-1655,5,$66.00,330,Standard Value,Pending,David,,,,,,,,
ORD-10056-2025-AZ,2024-01-07,Mouse,Peripherals,North,CUST-3422,3,$109.00,327,Standard Value,Shipped,Alice,,,,,,,,
ORD-10709-2025-CA,2024-12-04,Mouse,Peripherals,East,CUST-2322,3,$109.00,327,Standard Value,Pending,Charlie,,,,,,,,
ORD-10218-2025-CA,2025-05-05,Mouse,Peripherals,West,CUST-9925,5,$65.00,325,Standard Value,Cancelled,David,,,,,,,,
ORD-10507-2025-TX,2025-03-29,Keyboard,Peripherals,West,CUST-7354,4,$81.00,324,Standard Value,Cancelled,Eve,,,,,,,,
ORD-10021-2025-AZ,2024-01-09,External HDD,Storage,West,CUST-2554,3,$107.00,321,Standard Value,Shipped,Bob,,,,,,,,
ORD-10465-2025-TX,2024-09-20,SSD Drive,Gaming,North,CUST-4338,3,$107.00,321,Standard Value,Shipped,Alice,,,,,,,,
ORD-10574-2025-TX,2024-06-11,SSD Drive,Networking,South,CUST-7410,3,$107.00,321,Standard Value,Pending,Bob,,,,,,,,
ORD-10253-2025-AZ,2025-01-14,SSD Drive,Gaming,North,CUST-1994,5,$64.00,320,Standard Value,Shipped,David,,,,,,,,
ORD-10727-2025-TX,2024-08-09,Gaming Headset,Gaming,West,CUST-7699,2,$158.00,316,Standard Value,Pending,Eve,,,,,,,,
ORD-10348-2025-AZ,2025-04-12,External HDD,Peripherals,South,CUST-3807,3,$105.00,315,Standard Value,Pending,David,,,,,,,,
ORD-10577-2025-AZ,2024-01-12,Keyboard,Peripherals,Central,CUST-8163,5,$63.00,315,Standard Value,Pending,Bob,,,,,,,,
ORD-10593-2025-TX,2024-11-16,Mouse,Peripherals,West,CUST-3141,3,$104.00,312,Standard Value,Shipped,Frank,,,,,,,,
ORD-10638-2025-AZ,2024-11-08,Keyboard,Peripherals,West,CUST-5283,5,$62.00,310,Standard Value,Shipped,Alice,,,,,,,,
ORD-10710-2025-TX,2025-03-30,Gaming Headset,Gaming,East,CUST-8617,2,$153.00,306,Standard Value,Pending,Eve,,,,,,,,
ORD-10041-2025-AZ,2024-03-29,Gaming Headset,Gaming,East,CUST-7281,2,$152.00,304,Standard Value,Shipped,Frank,,,,,,,,
ORD-10859-2025-CA,2024-08-05,SSD Drive,Electronics,East,CUST-3586,4,$76.00,304,Standard Value,Shipped,Bob,,,,,,,,
ORD-10433-2025-AZ,2024-02-13,External HDD,Storage,North,CUST-8140,3,$101.00,303,Standard Value,Shipped,David,,,,,,,,
ORD-10801-2025-TX,2024-07-14,Gaming Headset,Gaming,South,CUST-3466,3,$101.00,303,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10129-2025-TX,2025-06-16,Webcam,Peripherals,South,CUST-7855,5,$60.00,300,Standard Value,Cancelled,Charlie,,,,,,,,
ORD-10354-2025-CA,2024-07-13,Mouse,Peripherals,North,CUST-5230,3,$100.00,300,Standard Value,Cancelled,Charlie,,,,,,,,
ORD-10444-2025-AZ,2024-09-11,Keyboard,Peripherals,West,CUST-7136,5,$60.00,300,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10477-2025-AZ,2025-03-14,Mouse,Peripherals,Central,CUST-1837,2,$150.00,300,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10648-2025-TX,2025-01-09,External HDD,Accessories,Central,CUST-9677,1,$300.00,300,Standard Value,Cancelled,Bob,,,,,,,,
ORD-10135-2025-CA,2024-10-30,External HDD,Storage,North,CUST-1903,2,$149.00,298,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10173-2025-TX,2024-09-09,SSD Drive,Accessories,West,CUST-8914,3,$99.00,297,Standard Value,Pending,Eve,,,,,,,,
ORD-10057-2025-AZ,2025-04-29,SSD Drive,Peripherals,West,CUST-6338,1,$296.00,296,Standard Value,Pending,Charlie,,,,,,,,
ORD-10210-2025-AZ,2025-02-06,SSD Drive,Storage,South,CUST-7112,1,$292.00,292,Standard Value,Shipped,Eve,,,,,,,,
ORD-10366-2025-CA,2024-07-05,Webcam,Peripherals,West,CUST-7622,2,$146.00,292,Standard Value,Shipped,Frank,,,,,,,,
ORD-10411-2025-CA,2024-08-17,Mouse,Peripherals,Central,CUST-9462,2,$146.00,292,Standard Value,Shipped,Alice,,,,,,,,
ORD-10905-2025-CA,2024-03-21,Gaming Headset,Gaming,Central,CUST-3769,2,$146.00,292,Standard Value,Shipped,Bob,,,,,,,,
ORD-10181-2025-CA,2024-08-30,SSD Drive,Gaming,North,CUST-1776,1,$290.00,290,Standard Value,Pending,Alice,,,,,,,,
ORD-10598-2025-TX,2025-04-01,Mouse,Peripherals,North,CUST-9940,5,$58.00,290,Standard Value,Pending,Bob,,,,,,,,
ORD-10466-2025-TX,2024-05-26,Webcam,Peripherals,South,CUST-7601,2,$144.00,288,Standard Value,Pending,Alice,,,,,,,,
ORD-10860-2025-AZ,2025-03-31,SSD Drive,Peripherals,East,CUST-8767,4,$72.00,288,Standard Value,Shipped,Eve,,,,,,,,
ORD-10095-2025-AZ,2024-03-10,SSD Drive,Peripherals,North,CUST-4488,1,$287.00,287,Standard Value,Shipped,David,,,,,,,,
ORD-10204-2025-CA,2024-01-06,Webcam,Peripherals,East,CUST-8547,5,$57.00,285,Standard Value,Shipped,Bob,,,,,,,,
ORD-10461-2025-AZ,2024-01-08,Mouse,Peripherals,West,CUST-2511,2,$142.00,284,Standard Value,Shipped,Frank,,,,,,,,
ORD-10811-2025-TX,2024-06-01,Keyboard,Peripherals,Central,CUST-4404,2,$142.00,284,Standard Value,Shipped,Frank,,,,,,,,
ORD-10373-2025-TX,2024-09-26,Keyboard,Peripherals,Central,CUST-5978,3,$94.00,282,Standard Value,Cancelled,Eve,,,,,,,,
ORD-10198-2025-AZ,2025-05-16,Keyboard,Peripherals,North,CUST-7437,3,$93.00,279,Standard Value,Shipped,Alice,,,,,,,,
ORD-10946-2025-TX,2024-09-23,Webcam,Peripherals,North,CUST-6615,3,$93.00,279,Standard Value,Cancelled,Eve,,,,,,,,
ORD-10175-2025-AZ,2024-04-14,SSD Drive,Peripherals,North,CUST-8769,2,$139.00,278,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10353-2025-AZ,2024-10-07,Mouse,Peripherals,North,CUST-9555,2,$139.00,278,Standard Value,Shipped,Frank,,,,,,,,
ORD-10660-2025-CA,2024-07-24,Gaming Headset,Gaming,West,CUST-4669,2,$139.00,278,Standard Value,Cancelled,Eve,,,,,,,,
ORD-10086-2025-TX,2025-03-27,SSD Drive,Accessories,West,CUST-2502,2,$138.00,276,Standard Value,Shipped,Alice,,,,,,,,
ORD-10519-2025-AZ,2024-10-25,Keyboard,Peripherals,East,CUST-8227,4,$69.00,276,Standard Value,Shipped,Bob,,,,,,,,
ORD-10691-2025-CA,2024-12-01,Keyboard,Peripherals,South,CUST-7517,2,$137.00,274,Standard Value,Shipped,David,,,,,,,,
ORD-10743-2025-CA,2024-06-05,Webcam,Peripherals,Central,CUST-2750,3,$91.00,273,Standard Value,Pending,David,,,,,,,,
ORD-10104-2025-AZ,2025-04-05,Webcam,Peripherals,Central,CUST-2940,4,$68.00,272,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10274-2025-AZ,2024-10-28,Keyboard,Peripherals,West,CUST-7654,4,$68.00,272,Standard Value,Shipped,Eve,,,,,,,,
ORD-10445-2025-CA,2024-12-04,External HDD,Networking,West,CUST-8639,2,$136.00,272,Standard Value,Shipped,David,,,,,,,,
ORD-10817-2025-AZ,2024-03-13,Gaming Headset,Gaming,Central,CUST-3574,2,$136.00,272,Standard Value,Shipped,Alice,,,,,,,,
ORD-10798-2025-CA,2024-05-10,Webcam,Peripherals,South,CUST-1488,3,$90.00,270,Standard Value,Pending,Frank,,,,,,,,
ORD-10140-2025-TX,2024-10-04,SSD Drive,Gaming,East,CUST-1853,1,$269.00,269,Standard Value,Shipped,Eve,,,,,,,,
ORD-10756-2025-TX,2025-01-22,SSD Drive,Peripherals,Central,CUST-2725,1,$269.00,269,Standard Value,Shipped,Bob,,,,,,,,
ORD-10932-2025-AZ,2024-09-28,Gaming Headset,Gaming,West,CUST-8338,3,$89.00,267,Standard Value,Pending,Bob,,,,,,,,
ORD-10076-2025-TX,2024-09-07,Mouse,Peripherals,West,CUST-1295,2,$133.00,266,Standard Value,Shipped,Alice,,,,,,,,
ORD-10099-2025-CA,2024-02-29,Mouse,Peripherals,East,CUST-8732,3,$88.00,264,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10581-2025-CA,2024-03-07,Keyboard,Peripherals,Central,CUST-7317,3,$88.00,264,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10714-2025-TX,2024-05-12,Keyboard,Peripherals,West,CUST-9410,3,$87.00,261,Standard Value,Shipped,Eve,,,,,,,,
ORD-10162-2025-TX,2025-04-12,Mouse,Peripherals,South,CUST-7942,4,$65.00,260,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10328-2025-AZ,2024-08-15,Mouse,Peripherals,South,CUST-4799,2,$130.00,260,Standard Value,Cancelled,Eve,,,,,,,,
ORD-10671-2025-AZ,2024-12-15,Keyboard,Peripherals,South,CUST-6028,2,$130.00,260,Standard Value,Cancelled,David,,,,,,,,
ORD-10791-2025-CA,2025-06-18,SSD Drive,Electronics,North,CUST-6678,5,$52.00,260,Standard Value,Pending,Bob,,,,,,,,
ORD-10254-2025-CA,2024-01-21,Gaming Headset,Gaming,Central,CUST-2781,2,$129.00,258,Standard Value,Pending,Charlie,,,,,,,,
ORD-10720-2025-TX,2025-02-23,Webcam,Peripherals,East,CUST-2666,3,$86.00,258,Standard Value,Cancelled,Alice,,,,,,,,
ORD-10872-2025-TX,2025-01-02,External HDD,Networking,South,CUST-3396,1,$257.00,257,Standard Value,Cancelled,Eve,,,,,,,,
ORD-10453-2025-TX,2025-01-03,Webcam,Peripherals,East,CUST-3966,2,$128.00,256,Standard Value,Shipped,Frank,,,,,,,,
ORD-10852-2025-CA,2024-08-02,Keyboard,Peripherals,East,CUST-8664,3,$85.00,255,Standard Value,Shipped,Eve,,,,,,,,
ORD-10895-2025-CA,2025-01-15,Mouse,Peripherals,East,CUST-7466,3,$85.00,255,Standard Value,Shipped,Eve,,,,,,,,
ORD-10100-2025-AZ,2024-04-01,External HDD,Peripherals,East,CUST-2833,2,$125.00,250,Standard Value,Cancelled,Frank,,,,,,,,
ORD-10639-2025-AZ,2024-03-25,Mouse,Peripherals,South,CUST-3245,2,$125.00,250,Standard Value,Cancelled,Frank,,,,,,,,
ORD-10035-2025-TX,2024-03-03,Mouse,Peripherals,East,CUST-4196,2,$124.00,248,Standard Value,Pending,Frank,,,,,,,,
ORD-10535-2025-TX,2025-02-25,Webcam,Peripherals,South,CUST-7134,2,$124.00,248,Standard Value,Shipped,Eve,,,,,,,,
ORD-10602-2025-TX,2024-06-09,SSD Drive,Storage,North,CUST-9486,3,$82.00,246,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10879-2025-TX,2024-10-11,Mouse,Peripherals,East,CUST-9890,3,$81.00,243,Standard Value,Pending,Bob,,,,,,,,
ORD-10766-2025-CA,2024-11-26,SSD Drive,Accessories,Central,CUST-4657,2,$121.00,242,Standard Value,Shipped,Eve,,,,,,,,
ORD-10360-2025-AZ,2025-01-30,Gaming Headset,Gaming,East,CUST-2313,2,$120.00,240,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10377-2025-CA,2025-04-19,Mouse,Peripherals,North,CUST-6219,3,$79.00,237,Standard Value,Shipped,David,,,,,,,,
ORD-10455-2025-TX,2025-03-06,Gaming Headset,Gaming,Central,CUST-9842,1,$237.00,237,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10955-2025-AZ,2024-07-21,SSD Drive,Gaming,North,CUST-7095,2,$118.00,236,Standard Value,Shipped,Frank,,,,,,,,
ORD-10238-2025-TX,2024-11-01,SSD Drive,Accessories,West,CUST-9794,2,$117.00,234,Standard Value,Shipped,Frank,,,,,,,,
ORD-10621-2025-CA,2024-04-19,SSD Drive,Gaming,East,CUST-5334,1,$234.00,234,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10722-2025-AZ,2024-12-05,Gaming Headset,Gaming,Central,CUST-5298,2,$117.00,234,Standard Value,Shipped,David,,,,,,,,
ORD-10103-2025-CA,2024-04-08,External HDD,Electronics,South,CUST-3282,1,$233.00,233,Standard Value,Cancelled,Alice,,,,,,,,
ORD-10160-2025-TX,2024-12-08,Gaming Headset,Gaming,South,CUST-7199,2,$116.00,232,Standard Value,Pending,Eve,,,,,,,,
ORD-10842-2025-AZ,2024-07-01,Keyboard,Peripherals,Central,CUST-2792,2,$116.00,232,Standard Value,Shipped,Eve,,,,,,,,
ORD-10861-2025-TX,2025-03-31,Webcam,Peripherals,South,CUST-1255,2,$116.00,232,Standard Value,Shipped,Bob,,,,,,,,
ORD-10867-2025-TX,2024-03-25,SSD Drive,Accessories,East,CUST-9653,2,$116.00,232,Standard Value,Shipped,David,,,,,,,,
ORD-10915-2025-TX,2024-07-05,Keyboard,Peripherals,North,CUST-2264,2,$115.00,230,Standard Value,Shipped,David,,,,,,,,
ORD-10556-2025-AZ,2024-12-30,Keyboard,Peripherals,West,CUST-5715,2,$114.00,228,Standard Value,Cancelled,Bob,,,,,,,,
